suite,task,episode,annotator,convention,status,path,n_frames,fps,n_seg,pattern,source_archive,orig_filename,sha256
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,9574cf9f97e04f5d46124fe32ee6e219,Human3,absorb,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/9574cf9f97e04f5d46124fe32ee6e219/9574cf9f97e04f5d46124fe32ee6e219_subtask_Human3.json,149,10.0,2,Pick|Put,l24_human3_0912.tar.gz,9574cf9f97e04f5d46124fe32ee6e219_subtask_Human3.json,6d26d2c900c1e165bd5d4b293b03b460fdde82999c78fbb711e46b08d8603c93
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,9574cf9f97e04f5d46124fe32ee6e219,Human3,fine,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/9574cf9f97e04f5d46124fe32ee6e219/9574cf9f97e04f5d46124fe32ee6e219_subtask_S_Human3.json,149,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,9574cf9f97e04f5d46124fe32ee6e219_subtask_S_Human3.json,af046542022bc7b8c14244d1668fc3b4593fb37e518ce4982402e66af96ef205
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human1,absorb,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_Human1.json,143,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_Human1.json,abd30ab3973e5ef6a3ee088c959768acc4d13d1b928a82aa2a55208929b67e81
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human1,fine,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human1.json,143,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human1.json,d23eff96ab5751959d6f2d72a45a50fa0dde656037601b66b5a0aae80a3ddf74
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human2,absorb,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_Human2.json,143,10.0,3,Grasp|Place|Release,l24_human2_0912.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_Human2.json,9289901d7a4e4d92a02226dd2029c4b265d014e83a988f75fc71e835deb4ce8f
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human2,fine,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human2.json,143,10.0,4,Move|Grasp|Place|Release,l24_human2_0912.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human2.json,f3ae69a56d463149c066501987922684bc99fb34949f0db8702d20492e6ba679
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human3,absorb,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_Human3.json,143,10.0,2,Pick|Put,l24_human3_0912.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_Human3.json,14604a9131b7c9503a3109bec8e6f736402b0a473bdc0a33139718f06589895a
libero_object,pick_up_the_alphabet_soup_and_place_it_in_the_basket,ef2061a76ac5262e07c624e73b4bb007,Human3,fine,ok,annotations/libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket/ef2061a76ac5262e07c624e73b4bb007/ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human3.json,143,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,ef2061a76ac5262e07c624e73b4bb007_subtask_S_Human3.json,973d0a05697ebb446f666f2385a3e3543eba556c184ecaa6e3fcb89bbbd303bd
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human1,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human1.json,135,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human1.json,8c39123c5898574aa734c2aa565715e0a91b2afcab057629ecfd59a0328732b7
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human1,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human1.json,135,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human1.json,39d25ce5aa36828986a1129721b93ea2851daca95eb8bb1297d81bc612433c4a
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human2,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human2.json,135,10.0,3,Grasp|Move|Place,l24_human2_0912.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human2.json,6c5e164b21a0b4e1418d4818715d79508289014500e3c48d8323cfbe5cc84ca4
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human2,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human2.json,135,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human2.json,3296c6f471bf96d3b8ba5857dbe9670e6785e3470b97458b430536f752f53b6f
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human3,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human3.json,135,10.0,2,Pick|Put,l24_human3_0912.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_Human3.json,f50b139d3242fa398aa472ab24487a8d3a10132754fb7162fdaa2eba4569f8f6
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,5a1f0f3d2a1ceacba69cdfe9f607fc41,Human3,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/5a1f0f3d2a1ceacba69cdfe9f607fc41/5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human3.json,135,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,5a1f0f3d2a1ceacba69cdfe9f607fc41_subtask_S_Human3.json,e8172051b3d59365dd8d3de13f065a0f8eef14ca37cbf52451cd74ace42d21d2
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human1,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_Human1.json,129,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_Human1.json,6bf816ce554868ab05b37007c463a7c906dbb56d520d3dc6eb177e2cf2193aed
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human1,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_S_Human1.json,129,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_S_Human1.json,ff8200ad734a2a942f0e3e983a61c79e6c484f6c1dc8c77857f618bbc84da0a6
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human2,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_Human2.json,129,10.0,3,Grasp|Move|Place,l24_human2_0912.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_Human2.json,b62f5112cf1214a9661d281afad9e837e7d54861cc8b457ef4a8ba20cef47b5e
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human2,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_S_Human2.json,129,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_S_Human2.json,803a7e06457a4e3d6fbac661fd59c226d91067dbbf270f84aace0de7a23b981f
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human3,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_Human3.json,129,10.0,2,Pick|Put,l24_human3_0912.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_Human3.json,b7dbaee22d2c43306581702adaa80318c35f9044006ae8cf06b768bd4c22bb29
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,76ac76f286917e62fbd35d9560e5587b,Human3,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/76ac76f286917e62fbd35d9560e5587b/76ac76f286917e62fbd35d9560e5587b_subtask_S_Human3.json,129,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,76ac76f286917e62fbd35d9560e5587b_subtask_S_Human3.json,c8da9644eaa810dc432e3839313a62661c7b85b87e64c0ea97a85d4614a011ae
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human1,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human1.json,132,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human1.json,693c8b7539f505a47aa0866e9147cc843d2e3c1167143a98ec8897c30d923f82
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human1,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human1.json,132,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human1.json,b82cd011b0cffb076ab99af00ab1d2088601e86bcd73c0d40bfe48309f9b5009
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human2,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human2.json,132,10.0,3,Grasp|Move|Place,l24_human2_0912.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human2.json,390682ebc26caad66a96618f07c04648bed36ea9e30d5a5354c9640fd71241c7
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human2,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human2.json,132,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human2.json,e1a50dd4615d91e0ae21bf64b39fe1d07686dd0b484595026adad22fa7eb5bd5
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human3,absorb,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human3.json,132,10.0,2,Pick|Put,l24_human3_0912.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_Human3.json,87bcc6400b816a43720aa629b5727d65bf64c7cda348a00f264e5337652ec2b2
libero_object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,a29b72f8f4a8b2e7b9b794751088d2ef,Human3,fine,ok,annotations/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/a29b72f8f4a8b2e7b9b794751088d2ef/a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human3.json,132,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,a29b72f8f4a8b2e7b9b794751088d2ef_subtask_S_Human3.json,b94edd9bb25f53a879c662f561cf025650b97e4c320c258d7f64d67bcadbbf9f
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human1,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_Human1.json,149,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_Human1.json,d245bc40d7312e0b2514c10792d2a7be0bed2ea7682131b7e7c87b4599127d28
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human1,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human1.json,149,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human1.json,c4ee7501334039f2a9a250fcbdbc2f5c571695d7ee2514ee3485ca60b3b4941d
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human2,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_Human2.json,149,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_Human2.json,1651175d952a9f6ae2dac6a8e245e65e8c01379a5466b192018df87c937768eb
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human2,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human2.json,149,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human2.json,d1617a0e2f645b9fc90f9c1c3f8cdb33b00721f715d2be4d6a21967ebcb35ff8
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human3,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_Human3.json,149,10.0,2,Pick|Put,l24_human3_0912.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_Human3.json,9f8610d6802a77d8680b4e300dcfb865a579e4a7d7aec434dfbe9de0022605ef
libero_object,pick_up_the_butter_and_place_it_in_the_basket,05f3652bbb9cf09dc8e88732f0e36775,Human3,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/05f3652bbb9cf09dc8e88732f0e36775/05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human3.json,149,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,05f3652bbb9cf09dc8e88732f0e36775_subtask_S_Human3.json,10eee87689453e67bf5d3a241340fb2e0cf235407211bb0e709fc63381b62dff
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human1,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human1.json,154,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human1.json,5b163a71ba6d88703f590e299527130fc6104dc864436e57927f9b8d8e85b70a
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human1,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human1.json,154,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human1.json,e879d503af0643c8d30bb3e31620faaa36bf61b6a42df256d6a4cbbfabadc398
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human2,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human2.json,154,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human2.json,5b5c201093628caa4e2e918777ac05cd9a493e5939bb70ca831443f13b768082
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human2,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human2.json,154,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human2.json,85a9ab853e05b7a4b5aa481d684489e2bcf2bc91ea264fdb279ef8b1a70e6586
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human3,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human3.json,154,10.0,2,Pick|Put,l24_human3_0912.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_Human3.json,1240515b8d72ed221f9495a688df6a9916c2efb01b9377340581c14a79b4a5c0
libero_object,pick_up_the_butter_and_place_it_in_the_basket,3d7e8364d7e1f7aacbc9b8299ceb9daa,Human3,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/3d7e8364d7e1f7aacbc9b8299ceb9daa/3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human3.json,154,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,3d7e8364d7e1f7aacbc9b8299ceb9daa_subtask_S_Human3.json,9f24b1c1521875b0bd4039e89c0cf568162c7bf25c690a1ba1eeef915ae447c5
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human1,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human1.json,151,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human1.json,995a7091f31ed65a84dd5bb3deea6a05ea0f1f2ae9f5bbd0566f5ff152d72582
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human1,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human1.json,151,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human1.json,0a716832045f7c9e4cf99d940c828cc72d1d9e16cd491418684ba8a9db31641c
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human2,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human2.json,151,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human2.json,48962955d564ebd38b7ef4f9c2a092f07b5ac9cecf41aef4b6739bc7362ea98c
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human2,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human2.json,151,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human2.json,720aaefeba75bb2407df888745216bc867680c40e855a3cb590c179687ff3a94
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human3,absorb,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human3.json,151,10.0,2,Pick|Put,l24_human3_0912.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_Human3.json,aa26f23de170686caa764c92927beab0b1dcd0ae28f9d6e5c6df4e66bbae9b58
libero_object,pick_up_the_butter_and_place_it_in_the_basket,d676c9a46165d27cc3bd1cb50fdb65e7,Human3,fine,ok,annotations/libero_object/pick_up_the_butter_and_place_it_in_the_basket/d676c9a46165d27cc3bd1cb50fdb65e7/d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human3.json,151,10.0,4,Move|Grasp|Move|Put,l24_human3_0912.tar.gz,d676c9a46165d27cc3bd1cb50fdb65e7_subtask_S_Human3.json,a42afa8a312ccbf06eb52acab70892b27c0945331b0b5b949a9b75aaf944bd1a
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human1,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human1.json,159,10.0,3,Grasp|Place|Move,l24_object_fine_0911.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human1.json,756814093a357e33daa390b5b54f31bb455cdedbdc4b8979aefdcc8eecc0e19e
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human1,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human1.json,159,10.0,5,Move|Grasp|Move|Place|Move,l24_object_fine_0911.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human1.json,9b348ee266b376ea0e9b4039645d1d9caf5696539d70a5843a37771779a9df97
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human2,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human2.json,159,10.0,3,Grasp|Move|Release,l24_human2_0912.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human2.json,65944ce89ad73c7b32bc2a969259a38f9174544b59dfdc26bcfa85d0f397d3b2
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human2,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human2.json,159,10.0,4,Move|Grasp|Move|Release,l24_human2_0912.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human2.json,d55d84123b2a9c8aa2cae2c77ffede4df1821e914011d22bfd0cd13a88516f83
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human3,absorb,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human3.json,159,10.0,2,Pick|Put,l24_human3_0912.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_Human3.json,268fe71514dfe7f45d7c52084b942742c5061c710e8c8a7d545986358b0d48cc
libero_object,pick_up_the_chocolate_pudding_and_place_it_in_the_basket,58eeeeabab75e55fa2db9a5c1aaf1e36,Human3,fine,ok,annotations/libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket/58eeeeabab75e55fa2db9a5c1aaf1e36/58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human3.json,159,10.0,4,Move|Grasp|carry|Put,l24_human3_0912.tar.gz,58eeeeabab75e55fa2db9a5c1aaf1e36_subtask_S_Human3.json,6f79d3d9bac70a60db4437faf2c3a45d9cdb1306d1d45e52649f149b0aaeced0
